"Columbia University","Operations Research","PhD (F19)","Rejected"," E-mail","19 Mar 2019","","","","","","U","27 Mar 2019",""
"Columbia University","Operations Research","PhD (F19)","Other"," Other","27 Mar 2019","","","","","","U","27 Mar 2019","Did anyone get any updates after being redirected to the msor programme? I replied back with my details, but got no response. I have to reply back to another PhD programme too."
"Columbia University","Operations Research","PhD (F19)","Other"," Other","26 Mar 2019","","","","","","U","26 Mar 2019","To the post below regarding MS/PHD, the coordinator told me we are in the same pool as PHD applicants in terms of funding opportunities. No specific date mentioned but we will be notified by April.15th."
"Columbia University","Operations Research","Masters (F19)","Other"," Other","26 Mar 2019","","","","","","I","26 Mar 2019","Has anyone received any updates from the IEOR department regarding the decision date? I have tried reaching out to them too, but haven't received a response. This is annoying."
"Columbia University","Operations Research","PhD (F19)","Other"," Other","26 Mar 2019","","","","","","A","26 Mar 2019","To Previous Poster - I applied masters leading to PhD and haven't heard anything back - were the previous acceptances for direct PhD? Or did they also apply to the same track?

"
"Columbia University","Operations Research","Masters (F19)","Other"," POST","26 Mar 2019","","","","","","U","26 Mar 2019","Anyone applying to MS leading to PHD receive decision results? I emailed them several weeks ago and they told me not all of the PhD offers have been sent out and let me wait until April.15th."
"Cornell University","Operations Research (ORIE)","PhD (F19)","Other"," Other","25 Mar 2019","","","","","","O","25 Mar 2019","To those of you who have been waitlisted: Have you heard back from the program? Any updates?"
"University Of North Carolina Chapel Hill (UNC)","Statistics And Operations Research (STOR)","PhD (F19)","Other"," Phone","13 Mar 2019","","","","","","A","25 Mar 2019","I was told on the phone that the first wave of acceptances have been sent out, and that they will send the second wave soon (as of last week) given the number of declines they receive. I'm not sure if they've sent any rejections out, so they might cut people as they send the second wave?"
"Columbia University","Operations Research","Masters (F19)","Other"," Other","25 Mar 2019","","","","","","I","25 Mar 2019","TPB- nothing as of now. Sent mail to the dept last friday, no response."
"Columbia University (Fu Foundation)","Operations Research","Masters (F19)","Other"," Other","24 Mar 2019","","","","","","I","24 Mar 2019","Any updates?"
"Columbia University","Operations Research","Masters (F19)","Other"," Other","22 Mar 2019","","","","","","I","22 Mar 2019","I received an interview invite around Feb 20-22. After that, my recommenders received a background verification mail. No response after that at all :(("
"Columbia University","Operations Research","Masters (F19)","Other"," Other","21 Mar 2019","","","","","","I","21 Mar 2019","TPB: when did you get your interview ?"
"Columbia University","Operations Research","Masters (F19)","Other"," Other","21 Mar 2019","","","","","","I","21 Mar 2019","When are they going to release the decisions? It's been almost 4 months since I applied, no response apart from the interview, which almost everyone got"
"Columbia University","Operations Research","Masters (F19)","Other"," Other","19 Mar 2019","","","","","","I","19 Mar 2019","To the PhD student below who has received an offer for the MSOR programme, by when do you have to reply back to the dept? I am guessing that the final MSOR admit list should be out a day or two after that as MFE results have also been out and some have been redirected."
"Georgia Institute Of Technology (Gatech Georgia Tech)","Industrial Engineering, Operations Research","Masters (F19)","Wait listed"," E-mail","19 Mar 2019","","","","","","A","19 Mar 2019","Please decline it if you don't want to attend. I really want to get in. Thank you."
"Columbia University (Fu Foundation School Of Engineering)","Industrial Engineering And Operations Research (IEOR)","PhD (F19)","Rejected"," E-mail","19 Mar 2019","","","","","","A","19 Mar 2019","Was rejected from PhD (no surprise as admissions had gone out a long time ago) but was directed to apply for the (unfunded) masters program. The application for masters was super easy; just email, name, and birthday."
"Columbia University","Operations Research","PhD (F19)","Rejected"," E-mail","19 Mar 2019","","","","","","I","19 Mar 2019",""
"Georgia Institute Of Technology","Operations Research","Masters (F19)","Wait listed"," E-mail","19 Mar 2019","","","","","","I","19 Mar 2019",""
"Columbia University","Operations Research","Masters (F19)","Other"," Other","17 Mar 2019","","","","","","I","17 Mar 2019","To the poster below, did you receive a notification when your recommender received verification mail? Also anyone got any result for the MSOR program?"
"Georgia Institute Of Technology","Operations Research","Masters (F19)","Accepted"," E-mail","15 Mar 2019","","","","","","U","16 Mar 2019",""
